TABLE_SCHEMA,TABLE_NAME,COLUMN_NAME,DATA_TYPE,ORDINAL_POSITION
ANALYTICS,MASTER_CLINICAL_DATA_VIEW,METS_SITE_OTHER,TEXT,41
ANALYTICS,MASTER_CLINICAL_DATA_VIEW,SMOKING_STATUS,TEXT,42
ANALYTICS,MASTER_CLINICAL_DATA_VIEW,SMOKING_TYPE,TEXT,43
ANALYTICS,MASTER_CLINICAL_DATA_VIEW,SMOKING_TYPE_SPECIFY,TEXT,44
ANALYTICS,MASTER_CLINICAL_DATA_VIEW,NUMBER_YEARS_SMOKED,TEXT,45
ANALYTICS,MASTER_CLINICAL_DATA_VIEW,SMOKING_DOSE,TEXT,46
ANALYTICS,MASTER_CLINICAL_DATA_VIEW,TOTAL_PACK_YEARS,TEXT,47
ANALYTICS,MASTER_CLINICAL_DATA_VIEW,SMOKING_FREQ,TEXT,48
ANALYTICS,MASTER_CLINICAL_DATA_VIEW,NEW_CANCERS,TEXT,49
ANALYTICS,MASTER_CLINICAL_DATA_VIEW,NEW_CANCER_DIAGNOSIS,TEXT,50
ANALYTICS,MASTER_CLINICAL_DATA_VIEW,NEW_CANCER_DIAGNOSIS_DATE,TEXT,51
ANALYTICS,MASTER_CLINICAL_DATA_VIEW,REPORT_AVAILABLE,TEXT,52
ANALYTICS,MASTER_CONCOMITANT_MEDS,DEXA_SUBJECT,TEXT,1
ANALYTICS,MASTER_CONCOMITANT_MEDS,WHEN_DEXA_TAKEN,TEXT,2
ANALYTICS,MASTER_CONCOMITANT_MEDS,STUDY_NAME,TEXT,3
ANALYTICS,MASTER_CONCOMITANT_MEDS,SUBJECT_ID,TEXT,4
ANALYTICS,MASTER_CONCOMITANT_MEDS,MEDRIO_ID,TEXT,5
ANALYTICS,MASTER_CONCOMITANT_MEDS,COLLECTION_TYPE,TEXT,6
ANALYTICS,MASTER_CONCOMITANT_MEDS,COHORT,TEXT,7
ANALYTICS,MASTER_CONCOMITANT_MEDS,COHORT_OTHER,TEXT,8
ANALYTICS,MASTER_CONCOMITANT_MEDS,CLINICAL_NETWORK,TEXT,9
ANALYTICS,MASTER_CONCOMITANT_MEDS,ENROLLMENT_STATUS,TEXT,10
ANALYTICS,MASTER_CONCOMITANT_MEDS,VISIT,TEXT,11
ANALYTICS,MASTER_CONCOMITANT_MEDS,CONSENT_DATE,DATE,12
ANALYTICS,MASTER_CONCOMITANT_MEDS,DATE_RECEIVED,DATE,13
ANALYTICS,MASTER_CONCOMITANT_MEDS,SAMPLE_ID,TEXT,14
ANALYTICS,MASTER_CONCOMITANT_MEDS,ROW_NUMBER,NUMBER,15
ANALYTICS,MASTER_CONCOMITANT_MEDS,TREATMENT,TEXT,16
ANALYTICS,MASTER_CONCOMITANT_MEDS,FREQUENCY,TEXT,17
ANALYTICS,MASTER_CONCOMITANT_MEDS,DOSE,TEXT,18
ANALYTICS,MASTER_CONCOMITANT_MEDS,INDICATION,TEXT,19
ANALYTICS,MASTER_CONCOMITANT_MEDS,START_DATE,DATE,20
ANALYTICS,MASTER_CONCOMITANT_MEDS,START_DATE_UNK,TEXT,21
ANALYTICS,MASTER_CONCOMITANT_MEDS,END_DATE,DATE,22
ANALYTICS,MASTER_CONCOMITANT_MEDS,END_DATE_UNK,TEXT,23
ANALYTICS,MASTER_CONCOMITANT_MEDS,ONGOING,TEXT,24
ANALYTICS,MASTER_CONCOMITANT_MEDS,VERBATIM_TERM,TEXT,25
ANALYTICS,MASTER_CONCOMITANT_MEDS,DRUG_NAME,TEXT,26
ANALYTICS,MASTER_CONCOMITANT_MEDS,DRUG_CODE,TEXT,27
ANALYTICS,MASTER_CONCOMITANT_MEDS,DRUG_RECORD_NUMBER,TEXT,28
ANALYTICS,MASTER_CONCOMITANT_MEDS,SEQUENCE_NUMBER_1,TEXT,29
ANALYTICS,MASTER_CONCOMITANT_MEDS,SEQUENCE_NUMBER_2,TEXT,30
ANALYTICS,MASTER_CONCOMITANT_MEDS,WHODRUG_PREFERRED_NAME,TEXT,31
ANALYTICS,MASTER_CONCOMITANT_MEDS,WHODRUG_PREFERRED_CODE,TEXT,32
ANALYTICS,MASTER_CONCOMITANT_MEDS,WHODRUG_BASE_SUBST_PREF_NAME,TEXT,33
ANALYTICS,MASTER_CONCOMITANT_MEDS,WHODRUG_BASE_SUBST_PREF_CODE,TEXT,34
ANALYTICS,MASTER_CONCOMITANT_MEDS,ATC_CODE,TEXT,35
ANALYTICS,MASTER_CONCOMITANT_MEDS,ATC_TEXT,TEXT,36
ANALYTICS,MASTER_CONCOMITANT_MEDS,ATC_LEVEL4_CODE,TEXT,37
ANALYTICS,MASTER_CONCOMITANT_MEDS,ATC_LEVEL4_TEXT,TEXT,38
ANALYTICS,MASTER_CONCOMITANT_MEDS,ATC_LEVEL3_CODE,TEXT,39
ANALYTICS,MASTER_CONCOMITANT_MEDS,ATC_LEVEL3_TEXT,TEXT,40
ANALYTICS,MASTER_CONCOMITANT_MEDS,ATC_LEVEL2_CODE,TEXT,41
ANALYTICS,MASTER_CONCOMITANT_MEDS,ATC_LEVEL2_TEXT,TEXT,42
ANALYTICS,MASTER_CONCOMITANT_MEDS,ATC_LEVEL1_CODE,TEXT,43
ANALYTICS,MASTER_CONCOMITANT_MEDS,ATC_LEVEL1_TEXT,TEXT,44
ANALYTICS,MASTER_CONCOMITANT_MEDS,DICTIONARY,TEXT,45
ANALYTICS,MASTER_CONCOMITANT_MEDS,VERSION,TEXT,46
ANALYTICS,MASTER_CONCOMITANT_MEDS,DICTIONARY_AND_VERSION,TEXT,47
ANALYTICS,MASTER_DEMOGRAPHICS,STUDY_NAME,TEXT,1
ANALYTICS,MASTER_DEMOGRAPHICS,SUBJECT_ID,TEXT,2
ANALYTICS,MASTER_DEMOGRAPHICS,MEDRIO_ID,TEXT,3
ANALYTICS,MASTER_DEMOGRAPHICS,SAMPLE_ID,TEXT,4
ANALYTICS,MASTER_DEMOGRAPHICS,SOURCE_SUBJECT_ID,TEXT,5
ANALYTICS,MASTER_DEMOGRAPHICS,COLLECTION_TYPE,TEXT,6
ANALYTICS,MASTER_DEMOGRAPHICS,COHORT,TEXT,7
ANALYTICS,MASTER_DEMOGRAPHICS,COHORT_OTHER,TEXT,8
ANALYTICS,MASTER_DEMOGRAPHICS,CLINICAL_NETWORK,TEXT,9
ANALYTICS,MASTER_DEMOGRAPHICS,ENROLLMENT_STATUS,TEXT,10
ANALYTICS,MASTER_DEMOGRAPHICS,VISIT,TEXT,11
ANALYTICS,MASTER_DEMOGRAPHICS,CONSENT_DATE,TEXT,12
ANALYTICS,MASTER_DEMOGRAPHICS,GENDER,TEXT,13
ANALYTICS,MASTER_DEMOGRAPHICS,AGE,TEXT,14
ANALYTICS,MASTER_DEMOGRAPHICS,YEAR_OF_BIRTH,NUMBER,15
ANALYTICS,MASTER_DEMOGRAPHICS,RACE,TEXT,16
ANALYTICS,MASTER_DEMOGRAPHICS,ETHNICITY,TEXT,17
ANALYTICS,MASTER_DEMOGRAPHICS,HT_CM,NUMBER,18
ANALYTICS,MASTER_DEMOGRAPHICS,WT_CM,NUMBER,19
ANALYTICS,MASTER_DEMOGRAPHICS,BMI,NUMBER,20
ANALYTICS,MASTER_ENROLLMENT,STUDY_NAME,TEXT,1
ANALYTICS,MASTER_ENROLLMENT,ORIGINAL_STUDY_NAME,TEXT,2
ANALYTICS,MASTER_ENROLLMENT,SUBJECT_ID,TEXT,3
ANALYTICS,MASTER_ENROLLMENT,MEDRIO_ID,TEXT,4
ANALYTICS,MASTER_ENROLLMENT,SAMPLE_ID,TEXT,5
ANALYTICS,MASTER_ENROLLMENT,SOURCE_SUBJECT_ID,TEXT,6
ANALYTICS,MASTER_ENROLLMENT,COLLECTION_TYPE,TEXT,7
ANALYTICS,MASTER_ENROLLMENT,COHORT,TEXT,8
ANALYTICS,MASTER_ENROLLMENT,COHORT_OTHER,TEXT,9
ANALYTICS,MASTER_ENROLLMENT,CLINICAL_NETWORK,TEXT,10
ANALYTICS,MASTER_ENROLLMENT,ENROLLMENT_STATUS,TEXT,11
ANALYTICS,MASTER_ENROLLMENT,VISIT,TEXT,12
ANALYTICS,MASTER_ENROLLMENT,ENROLLMENT_DATE,TEXT,13
ANALYTICS,MASTER_ENROLLMENT,CONSENT_DATE,TEXT,14
ANALYTICS,MASTER_ENROLLMENT_SAMPLES,STUDY_NAME,TEXT,1
ANALYTICS,MASTER_ENROLLMENT_SAMPLES,SUBJECT_ID,TEXT,2
ANALYTICS,MASTER_ENROLLMENT_SAMPLES,MEDRIO_ID,TEXT,3
ANALYTICS,MASTER_ENROLLMENT_SAMPLES,SAMPLE_ID,TEXT,4
ANALYTICS,MASTER_ENROLLMENT_SAMPLES,SOURCE_SUBJECT_ID,TEXT,5
ANALYTICS,MASTER_ENROLLMENT_SAMPLES,COLLECTION_TYPE,TEXT,6
ANALYTICS,MASTER_ENROLLMENT_SAMPLES,COHORT,TEXT,7
ANALYTICS,MASTER_ENROLLMENT_SAMPLES,COHORT_OTHER,TEXT,8
ANALYTICS,MASTER_ENROLLMENT_SAMPLES,CLINICAL_NETWORK,TEXT,9
ANALYTICS,MASTER_ENROLLMENT_SAMPLES,ENROLLMENT_STATUS,TEXT,10
ANALYTICS,MASTER_ENROLLMENT_SAMPLES,VISIT,TEXT,11
ANALYTICS,MASTER_ENROLLMENT_SAMPLES,ENROLLMENT_DATE,DATE,12
ANALYTICS,MASTER_ENROLLMENT_SAMPLES,CONSENT_DATE,DATE,13
ANALYTICS,MASTER_ENROLLMENT_SAMPLES,SAMPLE_COLLECTION_DATE,DATE,14
ANALYTICS,MASTER_ENROLLMENT_SAMPLES,SITE_NUMBER,TEXT,15
ANALYTICS,MASTER_ENROLLMENT_SAMPLES,IS_ENROLLED,TEXT,16
ANALYTICS,MASTER_ENROLLMENT_SAMPLES,CRITERIA_NOT_MET,TEXT,17
ANALYTICS,MASTER_HIGH_CANCER_RISK,STUDY_NAME,TEXT,1
ANALYTICS,MASTER_HIGH_CANCER_RISK,MEDRIO_ID,TEXT,2
ANALYTICS,MASTER_HIGH_CANCER_RISK,SUBJECT_ID,TEXT,3
ANALYTICS,MASTER_HIGH_CANCER_RISK,COLLECTION_TYPE,TEXT,4
ANALYTICS,MASTER_HIGH_CANCER_RISK,CLINICAL_NETWORK,TEXT,5
ANALYTICS,MASTER_HIGH_CANCER_RISK,ENROLLMENT_STATUS,TEXT,6
ANALYTICS,MASTER_HIGH_CANCER_RISK,COHORT,TEXT,7
ANALYTICS,MASTER_HIGH_CANCER_RISK,ENROLLMENT_DATE,TEXT,8
ANALYTICS,MASTER_HIGH_CANCER_RISK,DIAGNOSIS,TEXT,9
ANALYTICS,MASTER_HIGH_CANCER_RISK,DIAGNOSIS_DATE,DATE,10
ANALYTICS,MASTER_HIGH_CANCER_RISK,PSA,NUMBER,11
ANALYTICS,MASTER_HIGH_CANCER_RISK,PANCREATIC_CYST_TYPE,TEXT,12
ANALYTICS,MASTER_HIGH_CANCER_RISK,PANCREATITIS_TYPE,TEXT,13
ANALYTICS,MASTER_HIGH_CANCER_RISK,PANCREATITIS_CAUSE,TEXT,14
ANALYTICS,MASTER_HIGH_CANCER_RISK,DATE_RECEIVED,DATE,15
ANALYTICS,MASTER_HIGH_CANCER_RISK_PIVOT,STUDY_NAME,TEXT,1
ANALYTICS,MASTER_HIGH_CANCER_RISK_PIVOT,MEDRIO_ID,TEXT,2
ANALYTICS,MASTER_HIGH_CANCER_RISK_PIVOT,SUBJECT_ID,TEXT,3
ANALYTICS,MASTER_HIGH_CANCER_RISK_PIVOT,COLLECTION_TYPE,TEXT,4
ANALYTICS,MASTER_HIGH_CANCER_RISK_PIVOT,CLINICAL_NETWORK,TEXT,5
ANALYTICS,MASTER_HIGH_CANCER_RISK_PIVOT,ENROLLMENT_STATUS,TEXT,6
ANALYTICS,MASTER_HIGH_CANCER_RISK_PIVOT,COHORT,TEXT,7
ANALYTICS,MASTER_HIGH_CANCER_RISK_PIVOT,ENROLLMENT_DATE,TEXT,8
ANALYTICS,MASTER_HIGH_CANCER_RISK_PIVOT,PSA,NUMBER,9
ANALYTICS,MASTER_HIGH_CANCER_RISK_PIVOT,PANCREATIC_CYST_TYPE,TEXT,10
ANALYTICS,MASTER_HIGH_CANCER_RISK_PIVOT,PANCREATITIS_TYPE,TEXT,11
ANALYTICS,MASTER_HIGH_CANCER_RISK_PIVOT,PANCREATITIS_CAUSE,TEXT,12
ANALYTICS,MASTER_HIGH_CANCER_RISK_PIVOT,DATE_RECEIVED,DATE,13
ANALYTICS,MASTER_HIGH_CANCER_RISK_PIVOT,TOTAL_DIAGNOSES,NUMBER,14
ANALYTICS,MASTER_HIGH_CANCER_RISK_PIVOT,ALL_DIAGNOSES,TEXT,15
ANALYTICS,MASTER_HIGH_CANCER_RISK_PIVOT,ELEVATED_BMI,NUMBER,16
ANALYTICS,MASTER_HIGH_CANCER_RISK_PIVOT,HEALTHY,NUMBER,17
ANALYTICS,MASTER_HIGH_CANCER_RISK_PIVOT,DIABETES_UNKNOWN_ONSET,NUMBER,18
ANALYTICS,MASTER_HIGH_CANCER_RISK_PIVOT,DIABETES_LONG_TERM,NUMBER,19
ANALYTICS,MASTER_HIGH_CANCER_RISK_PIVOT,NOD,NUMBER,20
ANALYTICS,MASTER_HIGH_CANCER_RISK_PIVOT,LESION_IN_COLON,NUMBER,21
ANALYTICS,MASTER_HIGH_CANCER_RISK_PIVOT,ELEVATED_PSA,NUMBER,22
ANALYTICS,MASTER_HIGH_CANCER_RISK_PIVOT,DENSE_BREAST,NUMBER,23
ANALYTICS,MASTER_HIGH_CANCER_RISK_PIVOT,HEAVY_SMOKER,NUMBER,24
ANALYTICS,MASTER_HIGH_CANCER_RISK_PIVOT,IPMN,NUMBER,25
ANALYTICS,MASTER_HIGH_CANCER_RISK_PIVOT,PANCREATIC_CYST,NUMBER,26
ANALYTICS,MASTER_HIGH_CANCER_RISK_PIVOT,PANCREATITIS,NUMBER,27
ANALYTICS,MASTER_HIGH_CANCER_RISK_PIVOT,PANCREATITIS_NON_CHRONIC,NUMBER,28
ANALYTICS,MASTER_HIGH_CANCER_RISK_PIVOT,PANCREATITIS_CHRONIC,NUMBER,29
ANALYTICS,MASTER_HIGH_CANCER_RISK_PIVOT,LUNG_NODULE,NUMBER,30
ANALYTICS,MASTER_HIGH_CANCER_RISK_PIVOT,LIVER_CIRRHOSIS,NUMBER,31
ANALYTICS,MASTER_HIGH_CANCER_RISK_PIVOT,FAMILIAL_CANCER_HISTORY,NUMBER,32
ANALYTICS,MASTER_HIGH_CANCER_RISK_PIVOT,BARRETTS_ESOPHAGUS,NUMBER,33
ANALYTICS,MASTER_HIGH_CANCER_RISK_PIVOT,CROHNS_DISEASE,NUMBER,34
ANALYTICS,MASTER_HIGH_CANCER_RISK_PIVOT,LESION_IN_BREAST,NUMBER,35
ANALYTICS,MASTER_HIGH_CANCER_RISK_PIVOT,BRCA,NUMBER,36
ANALYTICS,MASTER_HIGH_CANCER_RISK_PIVOT,GENE_MUTATIONS,NUMBER,37
ANALYTICS,MASTER_LAB,COLLECTION_TYPE,TEXT,1
ANALYTICS,MASTER_LAB,MEDRIO_ID,TEXT,2
ANALYTICS,MASTER_LAB,SUBJECT_ID,TEXT,3
ANALYTICS,MASTER_LAB,SAMPLE_ID,TEXT,4
ANALYTICS,MASTER_LAB,SOURCE_SUBJECT_ID,TEXT,5
ANALYTICS,MASTER_LAB,STUDY_NAME,TEXT,6
ANALYTICS,MASTER_LAB,ORIGINAL_STUDY_NAME,TEXT,7
ANALYTICS,MASTER_LAB,COHORT,TEXT,8
ANALYTICS,MASTER_LAB,COHORT_ORIGINAL,TEXT,9
ANALYTICS,MASTER_LAB,ENROLLMENT_DATE,DATE,10
ANALYTICS,MASTER_LAB,CONSENT_DATE,DATE,11
ANALYTICS,MASTER_LAB,SITE_NUMBER,TEXT,12
ANALYTICS,MASTER_LAB,CLINICAL_NETWORK,TEXT,13
ANALYTICS,MASTER_LAB,ENROLLMENT_STATUS,TEXT,14
ANALYTICS,MASTER_LAB,VISIT,TEXT,15
ANALYTICS,MASTER_LAB,TIMEPOINT,TEXT,16
ANALYTICS,MASTER_LAB,KIT_NUMBER,TEXT,17
ANALYTICS,MASTER_LAB,COLLECTION_DATE,TEXT,18
ANALYTICS,MASTER_LAB,COLLECTION_TIME,TEXT,19
ANALYTICS,MASTER_LAB,COLLECTION_DATETIME,TIMESTAMP_NTZ,20
ANALYTICS,MASTER_LAB,SAMPLE_TYPE,TEXT,21
ANALYTICS,MASTER_LAB,SUSPECTED_PRIMARY_DIAGNOSIS,TEXT,22
ANALYTICS,MASTER_LAB,SUSPECTED_ORGAN_SITE,TEXT,23
ANALYTICS,MASTER_MEDICAL_HISTORY,STUDY_NAME,TEXT,1
ANALYTICS,MASTER_MEDICAL_HISTORY,COLLECTION_TYPE,TEXT,2
ANALYTICS,MASTER_MEDICAL_HISTORY,SUBJECT_ID,TEXT,3
ANALYTICS,MASTER_MEDICAL_HISTORY,MEDRIO_ID,TEXT,4
ANALYTICS,MASTER_MEDICAL_HISTORY,CLINICAL_NETWORK,TEXT,5
ANALYTICS,MASTER_MEDICAL_HISTORY,ENROLLMENT_STATUS,TEXT,6
ANALYTICS,MASTER_MEDICAL_HISTORY,CONSENT_DATE,TEXT,7
ANALYTICS,MASTER_MEDICAL_HISTORY,VISIT,TEXT,8
ANALYTICS,MASTER_MEDICAL_HISTORY,ORIGINAL_TERM,TEXT,9
ANALYTICS,MASTER_MEDICAL_HISTORY,VERBATIM_TERM,TEXT,10
ANALYTICS,MASTER_MEDICAL_HISTORY,MEDICAL_HISTORY_TERM,TEXT,11
ANALYTICS,MASTER_MEDICAL_HISTORY,CODING_STATUS,TEXT,12
ANALYTICS,MASTER_MEDICAL_HISTORY,START_DATE,DATE,13
ANALYTICS,MASTER_MEDICAL_HISTORY,END_DATE,DATE,14
ANALYTICS,MASTER_MEDICAL_HISTORY,HISTORY_TYPE,TEXT,15
ANALYTICS,MASTER_MEDICAL_HISTORY,HIGH_RISK,TEXT,16
ANALYTICS,MASTER_MEDICAL_HISTORY,NOD,TEXT,17
ANALYTICS,MASTER_MEDICAL_HISTORY,HIGH_RISK_CONDITION,TEXT,18
ANALYTICS,MASTER_MEDICAL_HISTORY,MONTHS_BETWEEN_CONSENT_AND_START_DATE,NUMBER,19
ANALYTICS,MASTER_MEDICAL_HISTORY,LOW_LEVEL_TERM,TEXT,20
ANALYTICS,MASTER_MEDICAL_HISTORY,LOW_LEVEL_TERM_CODE,TEXT,21
ANALYTICS,MASTER_MEDICAL_HISTORY,PREFERRED_TERM,TEXT,22
ANALYTICS,MASTER_MEDICAL_HISTORY,PREFERRED_TERM_CODE,TEXT,23
ANALYTICS,MASTER_MEDICAL_HISTORY,HIGH_LEVEL_TERM,TEXT,24
ANALYTICS,MASTER_MEDICAL_HISTORY,HIGH_LEVEL_TERM_CODE,TEXT,25
ANALYTICS,MASTER_MEDICAL_HISTORY,HIGH_LEVEL_GROUP_TERM_CODE,TEXT,26
ANALYTICS,MASTER_MEDICAL_HISTORY,SYSTEM_ORGAN_CLASS,TEXT,27
ANALYTICS,MASTER_MEDICAL_HISTORY,SYSTEM_ORGAN_CLASS_CODE,TEXT,28
ANALYTICS,MASTER_MEDICAL_HISTORY,DICTIONARY,TEXT,29
ANALYTICS,MASTER_MEDICAL_HISTORY,VERSION,TEXT,30
ANALYTICS,MASTER_MERGED_SCREEN_FAILURES,STUDY_NAME,TEXT,1
ANALYTICS,MASTER_MERGED_SCREEN_FAILURES,ORIGINAL_STUDY_NAME,TEXT,2
ANALYTICS,MASTER_MERGED_SCREEN_FAILURES,CLINICAL_NETWORK,TEXT,3
ANALYTICS,MASTER_MERGED_SCREEN_FAILURES,MEDRIO_ID,TEXT,4
ANALYTICS,MASTER_MERGED_SCREEN_FAILURES,SUBJECT_ID,TEXT,5
ANALYTICS,MASTER_MERGED_SCREEN_FAILURES,COHORT,TEXT,6
ANALYTICS,MASTER_MERGED_SCREEN_FAILURES,PRIMARY_DIAGNOSIS,TEXT,7
ANALYTICS,MASTER_MERGED_SCREEN_FAILURES,DATE_RECEIVED,DATE,8
ANALYTICS,MASTER_MERGED_SCREEN_FAILURES,ENROLLMENT_STATUS,TEXT,9
ANALYTICS,MASTER_MERGED_SCREEN_FAILURES,SPONSOR_SUBJECT_STATUS,TEXT,10
ANALYTICS,MASTER_MERGED_SCREEN_FAILURES,SPONSOR_SUBJECT_STATUS_DATE,TEXT,11
ANALYTICS,MASTER_MERGED_SCREEN_FAILURES,SPONSOR_SUBJECT_NOTES,TEXT,12
ANALYTICS,MASTER_MERGED_SCREEN_FAILURES,SCREEN_FAIL,TEXT,13
ANALYTICS,MASTER_MERGED_SCREEN_FAILURES,SCREEN_FAIL_REASON,TEXT,14
ANALYTICS,MASTER_MERGED_SCREEN_FAILURES,SCREEN_FAIL_OTHER,TEXT,15
ANALYTICS,MASTER_MERGED_SCREEN_FAILURES,QC_FAIL,TEXT,16
ANALYTICS,MASTER_MERGED_SCREEN_FAILURES,QC_STATUS,TEXT,17
ANALYTICS,MASTER_RESTRICTED_MEDS,RESTRICTED_MED,TEXT,1
ANALYTICS,MASTER_RESTRICTED_MEDS,DEXA_SUBJECT,TEXT,2
ANALYTICS,MASTER_RESTRICTED_MEDS,WHEN_DEXA_TAKEN,TEXT,3
ANALYTICS,MASTER_RESTRICTED_MEDS,STUDY_NAME,TEXT,4
ANALYTICS,MASTER_RESTRICTED_MEDS,SUBJECT_ID,TEXT,5
ANALYTICS,MASTER_RESTRICTED_MEDS,MEDRIO_ID,TEXT,6
ANALYTICS,MASTER_RESTRICTED_MEDS,COLLECTION_TYPE,TEXT,7
ANALYTICS,MASTER_RESTRICTED_MEDS,COHORT,TEXT,8
ANALYTICS,MASTER_RESTRICTED_MEDS,COHORT_OTHER,TEXT,9
ANALYTICS,MASTER_RESTRICTED_MEDS,CLINICAL_NETWORK,TEXT,10
ANALYTICS,MASTER_RESTRICTED_MEDS,ENROLLMENT_STATUS,TEXT,11
ANALYTICS,MASTER_RESTRICTED_MEDS,VISIT,TEXT,12
ANALYTICS,MASTER_RESTRICTED_MEDS,CONSENT_DATE,DATE,13
ANALYTICS,MASTER_RESTRICTED_MEDS,DATE_RECEIVED,DATE,14
ANALYTICS,MASTER_RESTRICTED_MEDS,SAMPLE_ID,TEXT,15
ANALYTICS,MASTER_RESTRICTED_MEDS,ROW_NUMBER,NUMBER,16
ANALYTICS,MASTER_RESTRICTED_MEDS,TREATMENT,TEXT,17
ANALYTICS,MASTER_RESTRICTED_MEDS,FREQUENCY,TEXT,18
ANALYTICS,MASTER_RESTRICTED_MEDS,DOSE,TEXT,19
ANALYTICS,MASTER_RESTRICTED_MEDS,INDICATION,TEXT,20
ANALYTICS,MASTER_RESTRICTED_MEDS,START_DATE,DATE,21
ANALYTICS,MASTER_RESTRICTED_MEDS,START_DATE_UNK,TEXT,22
ANALYTICS,MASTER_RESTRICTED_MEDS,END_DATE,DATE,23
ANALYTICS,MASTER_RESTRICTED_MEDS,END_DATE_UNK,TEXT,24
ANALYTICS,MASTER_RESTRICTED_MEDS,ONGOING,TEXT,25
ANALYTICS,MASTER_RESTRICTED_MEDS,VERBATIM_TERM,TEXT,26
ANALYTICS,MASTER_RESTRICTED_MEDS,DRUG_NAME,TEXT,27
ANALYTICS,MASTER_RESTRICTED_MEDS,DRUG_CODE,TEXT,28
ANALYTICS,MASTER_RESTRICTED_MEDS,DRUG_RECORD_NUMBER,TEXT,29
ANALYTICS,MASTER_RESTRICTED_MEDS,SEQUENCE_NUMBER_1,TEXT,30
ANALYTICS,MASTER_RESTRICTED_MEDS,SEQUENCE_NUMBER_2,TEXT,31
ANALYTICS,MASTER_RESTRICTED_MEDS,WHODRUG_PREFERRED_NAME,TEXT,32
ANALYTICS,MASTER_RESTRICTED_MEDS,WHODRUG_PREFERRED_CODE,TEXT,33
ANALYTICS,MASTER_RESTRICTED_MEDS,WHODRUG_BASE_SUBST_PREF_NAME,TEXT,34
ANALYTICS,MASTER_RESTRICTED_MEDS,WHODRUG_BASE_SUBST_PREF_CODE,TEXT,35
ANALYTICS,MASTER_RESTRICTED_MEDS,ATC_CODE,TEXT,36
ANALYTICS,MASTER_RESTRICTED_MEDS,ATC_TEXT,TEXT,37
ANALYTICS,MASTER_RESTRICTED_MEDS,ATC_LEVEL4_CODE,TEXT,38
ANALYTICS,MASTER_RESTRICTED_MEDS,ATC_LEVEL4_TEXT,TEXT,39
ANALYTICS,MASTER_RESTRICTED_MEDS,ATC_LEVEL3_CODE,TEXT,40
ANALYTICS,MASTER_RESTRICTED_MEDS,ATC_LEVEL3_TEXT,TEXT,41
ANALYTICS,MASTER_RESTRICTED_MEDS,ATC_LEVEL2_CODE,TEXT,42
ANALYTICS,MASTER_RESTRICTED_MEDS,ATC_LEVEL2_TEXT,TEXT,43
ANALYTICS,MASTER_RESTRICTED_MEDS,ATC_LEVEL1_CODE,TEXT,44
ANALYTICS,MASTER_RESTRICTED_MEDS,ATC_LEVEL1_TEXT,TEXT,45
ANALYTICS,MASTER_RESTRICTED_MEDS,DICTIONARY,TEXT,46
ANALYTICS,MASTER_RESTRICTED_MEDS,VERSION,TEXT,47
ANALYTICS,MASTER_RESTRICTED_MEDS,DICTIONARY_AND_VERSION,TEXT,48
ANALYTICS,MASTER_USABLE_SAMPLES,SUBJECT_ID,TEXT,1
ANALYTICS,MASTER_USABLE_SAMPLES,NUMBER_OF_SEQ_RUNS,NUMBER,2
ANALYTICS,MASTER_USABLE_SAMPLES,SAMPLE_TYPE,TEXT,3
ANALYTICS,MASTER_USABLE_SAMPLES,STUDY_NAME,TEXT,4
ANALYTICS,MASTER_USABLE_SAMPLES,COLLECTION_TYPE,TEXT,5
ANALYTICS,MASTER_USABLE_SAMPLES,DEXA_SUBJECT,TEXT,6
ANALYTICS,MASTER_USABLE_SAMPLES,WHEN_DEXA_TAKEN,TEXT,7
ANALYTICS,MASTER_USABLE_SAMPLES,MERGED_SUBJECT_ID,TEXT,8
ANALYTICS,MASTER_USABLE_SAMPLES,ENTITY,TEXT,9
ANALYTICS,MASTER_USABLE_SAMPLES,MERGED_MEDRIO_ID,TEXT,10
ANALYTICS,MASTER_USABLE_SAMPLES,MERGED_SOURCE,TEXT,11
ANALYTICS,MASTER_USABLE_SAMPLES,MERGED_SAMPLE_ID,TEXT,12
ANALYTICS,MASTER_USABLE_SAMPLES,SOURCE_SAMPLE_ID,TEXT,13
ANALYTICS,MASTER_USABLE_SAMPLES,VISIT,TEXT,14
ANALYTICS,MASTER_USABLE_SAMPLES,BENCHLING_DATE_RECEIVED,DATE,15
ANALYTICS,MASTER_USABLE_SAMPLES,SITE_SOURCE,TEXT,16
ANALYTICS,MASTER_USABLE_SAMPLES,MERGED_SITE_NUMBER,TEXT,17
ANALYTICS,MASTER_USABLE_SAMPLES,ENROLLMENT_STATUS,TEXT,18
ANALYTICS,MASTER_USABLE_SAMPLES,IS_ENROLLED,TEXT,19
ANALYTICS,MASTER_USABLE_SAMPLES,EXCLUSION_REASON,TEXT,20
ANALYTICS,MASTER_USABLE_SAMPLES,ENROLLMENT_DATE,DATE,21
ANALYTICS,MASTER_USABLE_SAMPLES,CONSENT_DATE,DATE,22
ANALYTICS,MASTER_USABLE_SAMPLES,MERGED_COHORT,TEXT,23
ANALYTICS,MASTER_USABLE_SAMPLES,MERGED_AGE,TEXT,24
ANALYTICS,MASTER_USABLE_SAMPLES,MERGED_SMOKING,TEXT,25
ANALYTICS,MASTER_USABLE_SAMPLES,MERGED_GENDER,TEXT,26
ANALYTICS,MASTER_USABLE_SAMPLES,CLINICAL_DIAGNOSIS,TEXT,27
